date,state,fips,cases,newCases,deaths,newDeaths
2021-02-26,Missouri,29,523958,647,8371,16
2021-02-26,Montana,30,99732,166,1357,6
2021-02-26,Nebraska,31,200866,203,2195,12
2021-02-26,Nevada,32,293152,463,4942,8
2021-02-26,New Hampshire,33,74893,325,1167,4
2021-02-26,New Jersey,34,782829,3869,23192,87
2021-02-26,New Mexico,35,184736,656,3687,14
2021-02-26,New York,36,1628255,8074,46914,124
2021-02-26,North Carolina,37,857203,2809,11216,54
2021-02-26,North Dakota,38,99741,90,1472,1
2021-02-26,Northern Mariana Islands,69,143,0,2,0
2021-02-26,Ohio,39,964380,1976,17185,57
2021-02-26,Oklahoma,40,423023,867,4320,18
2021-02-26,Oregon,41,154902,321,2216,2
2021-02-26,Pennsylvania,42,931099,3070,23979,69
2021-02-26,Puerto Rico,72,133475,241,2023,7
2021-02-26,Rhode Island,44,125622,437,2502,6
2021-02-26,South Carolina,45,513295,1749,8477,34
2021-02-26,South Dakota,46,112107,143,1879,7
2021-02-26,Tennessee,47,759124,1619,11284,56
2021-02-26,Texas,48,2641266,10882,43633,283
2021-02-26,Utah,49,370140,650,1907,17
2021-02-26,Vermont,50,14963,123,204,1
2021-02-26,Virgin Islands,78,2636,0,25,0
2021-02-26,Virginia,51,572639,1657,8197,234
2021-02-26,Washington,53,341941,944,5024,9
2021-02-26,West Virginia,54,131234,421,2291,1
2021-02-26,Wisconsin,55,616029,796,7004,6
2021-02-26,Wyoming,56,54350,148,671,0
2021-02-27,Alabama,01,492683,834,9930,61
2021-02-27,Alaska,02,57846,0,279,0
2021-02-27,Arizona,04,816334,989,15967,70
2021-02-27,Arkansas,05,319195,557,5417,10
2021-02-27,California,06,3566089,4408,51979,185
2021-02-27,Colorado,08,430129,1654,6038,15
2021-02-27,Connecticut,09,279946,0,7622,0
2021-02-27,Delaware,10,86517,419,1418,0
2021-02-27,District of Columbia,11,40478,194,1010,1
2021-02-27,Florida,12,1903674,5459,30733,110
2021-02-27,Georgia,13,979683,3283,16756,74
2021-02-27,Guam,66,8704,1,131,0
2021-02-27,Hawaii,15,27419,99,436,2
2021-02-27,Idaho,16,171209,138,1862,0
2021-02-27,Illinois,17,1188732,1739,22710,35
2021-02-27,Indiana,18,664149,867,12556,25
2021-02-27,Iowa,19,336270,430,5470,7
2021-02-27,Kansas,20,296798,0,4735,0
2021-02-27,Kentucky,21,407745,950,4776,30
2021-02-27,Louisiana,22,428592,0,9587,0
2021-02-27,Maine,23,44492,197,702,1
2021-02-27,Maryland,24,381454,836,7856,18
2021-02-27,Massachusetts,25,579680,1700,16067,43
2021-02-27,Michigan,26,644528,1331,16498,69
2021-02-27,Minnesota,27,483858,812,6543,13
2021-02-27,Mississippi,28,294091,549,6669,31
2021-02-27,Missouri,29,524325,367,8383,12
2021-02-27,Montana,30,99920,188,1357,0
2021-02-27,Nebraska,31,201105,239,2199,4
2021-02-27,Nevada,32,293529,377,4957,15
2021-02-27,New Hampshire,33,75166,273,1170,3
2021-02-27,New Jersey,34,786964,4135,23238,46
2021-02-27,New Mexico,35,184888,152,3702,15
2021-02-27,New York,36,1636297,8042,47025,111
2021-02-27,North Carolina,37,859527,2324,11240,24
2021-02-27,North Dakota,38,99810,69,1475,3
2021-02-27,Northern Mariana Islands,69,143,0,2,0
2021-02-27,Ohio,39,966154,1774,17239,54
2021-02-27,Oklahoma,40,423802,779,4379,59
2021-02-27,Oregon,41,155315,413,2218,2
2021-02-27,Pennsylvania,42,934113,3014,23979,0
2021-02-27,Puerto Rico,72,133659,184,2032,9
2021-02-27,Rhode Island,44,125622,0,2502,0
2021-02-27,South Carolina,45,515072,1777,8498,21
2021-02-27,South Dakota,46,112293,186,1886,7
2021-02-27,Tennessee,47,760289,1165,11299,15
2021-02-27,Texas,48,2646681,5415,43772,139
2021-02-27,Utah,49,370826,686,1929,22
2021-02-27,Vermont,50,15098,135,204,0
2021-02-27,Virgin Islands,78,2646,10,25,0
2021-02-27,Virginia,51,574314,1675,8382,185
2021-02-27,Washington,53,342574,633,5024,0
2021-02-27,West Virginia,54,131580,346,2297,6
2021-02-27,Wisconsin,55,616899,870,7019,15
2021-02-27,Wyoming,56,54350,0,671,0
2021-02-28,Alabama,01,493252,569,9929,-1
2021-02-28,Alaska,02,57846,0,279,0
2021-02-28,Arizona,04,817232,898,15980,13
2021-02-28,Arkansas,05,322415,3220,5243,-174
2021-02-28,California,06,3569578,3489,52213,234
2021-02-28,Colorado,08,430970,841,6045,7
2021-02-28,Connecticut,09,279946,0,7622,0
2021-02-28,Delaware,10,86799,282,1422,4
2021-02-28,District of Columbia,11,40598,120,1017,7
2021-02-28,Florida,12,1909213,5539,30851,118
2021-02-28,Georgia,13,981844,2161,16757,1
2021-02-28,Guam,66,8705,1,132,1
2021-02-28,Hawaii,15,27473,54,436,0
2021-02-28,Idaho,16,171209,0,1862,0
2021-02-28,Illinois,17,1189922,1190,22735,25
2021-02-28,Indiana,18,664880,731,12573,17
2021-02-28,Iowa,19,336455,185,5470,0
2021-02-28,Kansas,20,296798,0,4735,0
2021-02-28,Kentucky,21,408392,647,4786,10
2021-02-28,Louisiana,22,430100,1508,9608,21
2021-02-28,Maine,23,44634,142,703,1
2021-02-28,Maryland,24,382281,827,7869,13
2021-02-28,Massachusetts,25,581148,1468,16118,51
2021-02-28,Michigan,26,644564,36,16498,0
2021-02-28,Minnesota,27,484662,804,6551,8
2021-02-28,Mississippi,28,294795,704,6681,12
2021-02-28,Missouri,29,524600,275,8382,-1
2021-02-28,Montana,30,99999,79,1358,1
2021-02-28,Nebraska,31,201298,193,2199,0
2021-02-28,Nevada,32,293815,286,4957,0
2021-02-28,New Hampshire,33,75424,258,1170,0
2021-02-28,New Jersey,34,789354,2390,23252,14
2021-02-28,New Mexico,35,185132,244,3716,14
2021-02-28,New York,36,1644124,7827,47143,118
2021-02-28,North Carolina,37,859527,0,11241,1
2021-02-28,North Dakota,38,99839,29,1475,0
2021-02-28,Northern Mariana Islands,69,143,0,2,0
2021-02-28,Ohio,39,967422,1268,17299,60
2021-02-28,Oklahoma,40,424508,706,4428,49
2021-02-28,Oregon,41,155597,282,2218,0
2021-02-28,Pennsylvania,42,935911,1798,24056,77
2021-02-28,Puerto Rico,72,133912,253,2036,4
2021-02-28,Rhode Island,44,125622,0,2502,0
2021-02-28,South Carolina,45,516823,1751,8546,48
2021-02-28,South Dakota,46,112427,134,1888,2
2021-02-28,Tennessee,47,761232,943,11317,18
2021-02-28,Texas,48,2650283,3602,43949,177
2021-02-28,Utah,49,371291,465,1935,6
2021-02-28,Vermont,50,15198,100,204,0
2021-02-28,Virgin Islands,78,2646,0,25,0
2021-02-28,Virginia,51,576050,1736,8552,170
2021-02-28,Washington,53,342644,70,5024,0
2021-02-28,West Virginia,54,131855,275,2300,3
2021-02-28,Wisconsin,55,617380,481,7019,0
2021-02-28,Wyoming,56,54394,44,671,0
2021-03-01,Alabama,01,493769,517,9931,2
2021-03-01,Alaska,02,58229,383,289,10
2021-03-01,Arizona,04,818268,1036,15979,-1
2021-03-01,Arkansas,05,322509,94,5250,7
2021-03-01,California,06,3573775,4197,52487,274
2021-03-01,Colorado,08,432186,1216,6046,1
2021-03-01,Connecticut,09,282626,2680,7651,29
2021-03-01,Delaware,10,87080,281,1422,0
2021-03-01,District of Columbia,11,40684,86,1019,2
2021-03-01,Florida,12,1910913,1700,30998,147
2021-03-01,Georgia,13,983879,2035,16834,77
2021-03-01,Guam,66,8706,1,132,0
2021-03-01,Hawaii,15,27499,26,436,0
2021-03-01,Idaho,16,171618,409,1869,7
2021-03-01,Illinois,17,1191207,1285,22759,24
2021-03-01,Indiana,18,665422,542,12595,22
2021-03-01,Iowa,19,336890,435,5472,2
2021-03-01,Kansas,20,297436,638,4743,8
2021-03-01,Kentucky,21,408854,462,4802,16
2021-03-01,Louisiana,22,430504,404,9628,20
2021-03-01,Maine,23,44762,128,703,0
2021-03-01,Maryland,24,382884,603,7879,10
2021-03-01,Massachusetts,25,582543,1395,16144,26
2021-03-01,Michigan,26,646502,1938,16509,11
2021-03-01,Minnesota,27,485298,636,6554,3
2021-03-01,Mississippi,28,294994,199,6681,0
2021-03-01,Missouri,29,525206,606,8385,3
2021-03-01,Montana,30,100115,116,1358,0
2021-03-01,Nebraska,31,201556,258,2205,6
2021-03-01,Nevada,32,294047,232,4957,0
2021-03-01,New Hampshire,33,75588,164,1170,0
2021-03-01,New Jersey,34,792496,3142,23273,21
2021-03-01,New Mexico,35,185297,165,3731,15
2021-03-01,New York,36,1650560,6436,47247,104
2021-03-01,North Carolina,37,862880,3353,11286,45
2021-03-01,North Dakota,38,99882,43,1475,0
2021-03-01,Northern Mariana Islands,69,143,0,2,0
2021-03-01,Ohio,39,968874,1452,17348,49
2021-03-01,Oklahoma,40,424888,380,4478,50
2021-03-01,Oregon,41,155873,276,2222,4
2021-03-01,Pennsylvania,42,938308,2397,24065,9
2021-03-01,Puerto Rico,72,134199,287,2037,1
2021-03-01,Rhode Island,44,126588,966,2517,15
2021-03-01,South Carolina,45,517976,1153,8562,16
2021-03-01,South Dakota,46,112470,43,1888,0
2021-03-01,Tennessee,47,761891,659,11327,10
2021-03-01,Texas,48,2658389,8106,44078,129
2021-03-01,Utah,49,371548,257,1940,5
2021-03-01,Vermont,50,15284,86,205,1
2021-03-01,Virgin Islands,78,2646,0,25,0
2021-03-01,Virginia,51,577174,1124,8783,231
2021-03-01,Washington,53,343723,1079,5038,14
2021-03-01,West Virginia,54,132048,193,2300,0
2021-03-01,Wisconsin,55,617700,320,7019,0
2021-03-01,Wyoming,56,54471,77,671,0
2021-03-02,Alabama,01,494421,652,9991,60
2021-03-02,Alaska,02,58383,154,290,1
2021-03-02,Arizona,04,819281,1013,16065,86
2021-03-02,Arkansas,05,322949,440,5254,4
2021-03-02,California,06,3578092,4317,52774,287
2021-03-02,Colorado,08,432939,753,6054,8
2021-03-02,Connecticut,09,283128,502,7658,7
2021-03-02,Delaware,10,87193,113,1426,4
2021-03-02,District of Columbia,11,40767,83,1019,0
2021-03-02,Florida,12,1918092,7179,31134,136
2021-03-02,Georgia,13,986968,3089,16936,102
2021-03-02,Guam,66,8711,5,132,0
2021-03-02,Hawaii,15,27532,33,436,0
2021-03-02,Idaho,16,172031,413,1874,5
2021-03-02,Illinois,17,1192860,1653,22803,44
2021-03-02,Indiana,18,665962,540,12623,28
2021-03-02,Iowa,19,337496,606,5498,26
2021-03-02,Kansas,20,297460,24,4743,0
2021-03-02,Kentucky,21,409843,989,4822,20
2021-03-02,Louisiana,22,431271,767,9647,19
2021-03-02,Maine,23,44944,182,703,0
2021-03-02,Maryland,24,383352,468,7905,26
2021-03-02,Massachusetts,25,582844,301,16182,38
2021-03-02,Michigan,26,648119,1617,16534,25
2021-03-02,Minnesota,27,485723,425,6558,4
2021-03-02,Mississippi,28,295295,301,6724,43
2021-03-02,Missouri,29,525664,458,8402,17
2021-03-02,Montana,30,100272,157,1373,15
2021-03-02,Nebraska,31,201894,338,2210,5
2021-03-02,Nevada,32,294324,277,4972,15
2021-03-02,New Hampshire,33,75803,215,1170,0
2021-03-02,New Jersey,34,795785,3289,23321,48
2021-03-02,New Mexico,35,185542,245,3742,11
2021-03-02,New York,36,1656941,6381,47345,98
2021-03-02,North Carolina,37,864656,1776,11320,34
2021-03-02,North Dakota,38,99987,105,1477,2
2021-03-02,Northern Mariana Islands,69,143,0,2,0
2021-03-02,Ohio,39,970583,1709,16750,-598
2021-03-02,Oklahoma,40,424999,111,4534,56
2021-03-02,Oregon,41,156088,215,2231,9
2021-03-02,Pennsylvania,42,940811,2503,24135,70
2021-03-02,Puerto Rico,72,134350,151,2040,3
2021-03-02,Rhode Island,44,126849,261,2525,8
2021-03-02,South Carolina,45,518823,847,8576,14
2021-03-02,South Dakota,46,112652,182,1888,0
2021-03-02,Tennessee,47,762964,1073,11342,15
2021-03-02,Texas,48,2665566,7177,44353,275
2021-03-02,Utah,49,372035,487,1949,9
2021-03-02,Vermont,50,15372,88,206,1
2021-03-02,Virgin Islands,78,2646,0,25,0
2021-03-02,Virginia,51,578559,1385,8943,160
2021-03-02,Washington,53,344516,793,5056,18
2021-03-02,West Virginia,54,132184,136,2301,1
2021-03-02,Wisconsin,55,618310,610,7055,36
2021-03-02,Wyoming,56,54527,56,682,11
2021-03-03,Alabama,01,497154,2733,10029,38
2021-03-03,Alaska,02,58574,191,291,1
2021-03-03,Arizona,04,820561,1280,16089,24
2021-03-03,Arkansas,05,323353,404,5261,7
2021-03-03,California,06,3582495,4403,53066,292
2021-03-03,Colorado,08,434143,1204,6063,9
2021-03-03,Connecticut,09,283622,494,7678,20
2021-03-03,Delaware,10,87425,232,1440,14
2021-03-03,District of Columbia,11,40818,51,1023,4
2021-03-03,Florida,12,1924106,6014,31266,132
2021-03-03,Georgia,13,989698,2730,17079,143
2021-03-03,Guam,66,8714,3,132,0
2021-03-03,Hawaii,15,27549,17,438,2
2021-03-03,Idaho,16,172442,411,1879,5
2021-03-03,Illinois,17,1194960,2100,22853,50
2021-03-03,Indiana,18,666731,769,12633,10
2021-03-03,Iowa,19,338009,513,5501,3
2021-03-03,Kansas,20,298178,718,4816,73
2021-03-03,Kentucky,21,410874,1031,4853,31
2021-03-03,Louisiana,22,431771,500,9668,21
2021-03-03,Maine,23,45091,147,705,2
2021-03-03,Maryland,24,384138,786,7919,14
2021-03-03,Massachusetts,25,584743,1899,16252,70
2021-03-03,Michigan,26,649908,1789,16541,7
2021-03-03,Minnesota,27,486502,779,6575,17
2021-03-03,Mississippi,28,295675,380,6743,19
2021-03-03,Missouri,29,526191,527,8565,163
2021-03-03,Montana,30,100469,197,1374,1
2021-03-03,Nebraska,31,202182,288,2213,3
2021-03-03,Nevada,32,294742,418,4988,16
2021-03-03,New Hampshire,33,75990,187,1175,5
2021-03-03,New Jersey,34,799476,3691,23383,62
2021-03-03,New Mexico,35,185898,356,3755,13
2021-03-03,New York,36,1663505,6564,47464,119
2021-03-03,North Carolina,37,866725,2069,11389,69
2021-03-03,North Dakota,38,100097,110,1478,1
2021-03-03,Northern Mariana Islands,69,144,1,2,0
2021-03-03,Ohio,39,972605,2022,16750,0
2021-03-03,Oklahoma,40,425746,747,4534,0
2021-03-03,Oregon,41,156387,299,2262,31
2021-03-03,Pennsylvania,42,943448,2637,24214,79
2021-03-03,Puerto Rico,72,134380,30,2048,8
2021-03-03,Rhode Island,44,127285,436,2534,9
2021-03-03,South Carolina,45,519996,1173,8620,44
2021-03-03,South Dakota,46,112833,181,1893,5
2021-03-03,Tennessee,47,764297,1333,11365,23
2021-03-03,Texas,48,2673115,7549,44627,274
2021-03-03,Utah,49,372764,729,1955,6
2021-03-03,Vermont,50,15487,115,207,1
2021-03-03,Virgin Islands,78,2695,49,25,0
2021-03-03,Virginia,51,580108,1549,9326,383
2021-03-03,Washington,53,345193,677,5075,19
2021-03-03,West Virginia,54,132416,232,2309,8
2021-03-03,Wisconsin,55,619089,779,7074,19
2021-03-03,Wyoming,56,54616,89,682,0
2021-03-04,Alabama,01,498076,922,10094,65
2021-03-04,Alaska,02,58722,148,291,0
2021-03-04,Arizona,04,821474,913,16185,96
2021-03-04,Arkansas,05,323756,403,5273,12
2021-03-04,California,06,3587750,5255,53457,391
2021-03-04,Colorado,08,435448,1305,6066,3
2021-03-04,Connecticut,09,284500,878,7693,15
2021-03-04,Delaware,10,87643,218,1444,4
2021-03-04,District of Columbia,11,41014,196,1024,1
2021-03-04,Florida,12,1930224,6118,31386,120
2021-03-04,Georgia,13,992399,2701,17198,119
2021-03-04,Guam,66,8716,2,132,0
2021-03-04,Hawaii,15,27604,55,438,0
2021-03-04,Idaho,16,172721,279,1879,0
2021-03-04,Illinois,17,1196739,1779,22902,49
2021-03-04,Indiana,18,667668,937,12663,30
2021-03-04,Iowa,19,338588,579,5536,35
2021-03-04,Kansas,20,298218,40,4816,0
2021-03-04,Kentucky,21,411928,1054,4886,33
2021-03-04,Louisiana,22,432527,756,9686,18
2021-03-04,Maine,23,45227,136,705,0
2021-03-04,Maryland,24,384947,809,7922,3
2021-03-04,Massachusetts,25,586310,1567,16296,44
2021-03-04,Michigan,26,651685,1777,16580,39
2021-03-04,Minnesota,27,487442,940,6589,14
2021-03-04,Mississippi,28,296154,479,6764,21
2021-03-04,Missouri,29,526806,615,8571,6
2021-03-04,Montana,30,100640,171,1377,3
2021-03-04,Nebraska,31,202521,339,2213,0
2021-03-04,Nevada,32,295166,424,5005,17
2021-03-04,New Hampshire,33,76178,188,1178,3
2021-03-04,New Jersey,34,802669,3193,23491,108
2021-03-04,New Mexico,35,186156,258,3771,16
2021-03-04,New York,36,1670973,7468,47565,101
2021-03-04,North Carolina,37,869364,2639,11434,45
2021-03-04,North Dakota,38,100214,117,1478,0
2021-03-04,Northern Mariana Islands,69,144,0,2,0
2021-03-04,Ohio,39,974480,1875,16750,0
2021-03-04,Oklahoma,40,426641,895,4534,0
2021-03-04,Oregon,41,156714,327,2284,22
2021-03-04,Pennsylvania,42,946455,3007,24265,51
2021-03-04,Puerto Rico,72,134482,102,2053,5
2021-03-04,Rhode Island,44,127727,442,2539,5
2021-03-04,South Carolina,45,521563,1567,8660,40
2021-03-04,South Dakota,46,113065,232,1896,3
2021-03-04,Tennessee,47,765869,1572,11407,42
2021-03-04,Texas,48,2680637,7522,44920,293
2021-03-04,Utah,49,373319,555,1965,10
2021-03-04,Vermont,50,15686,199,207,0
2021-03-04,Virgin Islands,78,2704,9,25,0
2021-03-04,Virginia,51,581408,1300,9357,31
2021-03-04,Washington,53,346030,837,5098,23
2021-03-04,West Virginia,54,132677,261,2309,0
2021-03-04,Wisconsin,55,619942,853,7087,13
2021-03-04,Wyoming,56,54685,69,682,0
2021-03-05,Alabama,01,498887,811,10122,28
2021-03-05,Alaska,02,58870,148,292,1
2021-03-05,Arizona,04,823384,1910,16272,87
2021-03-05,Arkansas,05,324326,570,5283,10
2021-03-05,California,06,3592812,5062,53838,381
2021-03-05,Colorado,08,436848,1400,6075,9
2021-03-05,Connecticut,09,285330,830,7704,11
2021-03-05,Delaware,10,87874,231,1453,9
2021-03-05,District of Columbia,11,41122,108,1027,3
2021-03-05,Florida,12,1936199,5975,31521,135
2021-03-05,Georgia,13,994416,2017,17260,62
2021-03-05,Guam,66,8716,0,132,0
2021-03-05,Hawaii,15,27693,89,440,2
2021-03-05,Idaho,16,172929,208,1880,1
2021-03-05,Illinois,17,1198242,1503,22946,44
2021-03-05,Indiana,18,668520,852,12697,34
2021-03-05,Iowa,19,339121,533,5549,13
2021-03-05,Kansas,20,298897,679,4812,-4
2021-03-05,Kentucky,21,412863,935,4912,26
2021-03-05,Louisiana,22,433045,518,9716,30
2021-03-05,Maine,23,45452,225,704,-1
2021-03-05,Maryland,24,385860,913,7930,8
2021-03-05,Massachusetts,25,588209,1899,16322,26
2021-03-05,Michigan,26,653447,1762,16591,11
2021-03-05,Minnesota,27,488238,796,6602,13
2021-03-05,Mississippi,28,296745,591,6783,19
2021-03-05,Missouri,29,527396,590,8599,28
2021-03-05,Montana,30,100798,158,1381,4
2021-03-05,Nebraska,31,202871,350,2222,9
2021-03-05,Nevada,32,295558,392,5024,19
2021-03-05,New Hampshire,33,76422,244,1178,0
2021-03-05,New Jersey,34,806367,3698,23521,30
2021-03-05,New Mexico,35,186460,304,3789,18
2021-03-05,New York,36,1679124,8151,47672,107
2021-03-05,North Carolina,37,871407,2043,11475,41
2021-03-05,North Dakota,38,100308,94,1478,0
2021-03-05,Northern Mariana Islands,69,144,0,2,0
2021-03-05,Ohio,39,976230,1750,17502,752
2021-03-05,Oklahoma,40,427558,917,4534,0
2021-03-05,Oregon,41,156985,271,2301,17
2021-03-05,Pennsylvania,42,949223,2768,24311,46
2021-03-05,Puerto Rico,72,134681,199,2056,3
2021-03-05,Rhode Island,44,128121,394,2541,2
2021-03-05,South Carolina,45,523258,1695,8699,39
2021-03-05,South Dakota,46,113229,164,1896,0
2021-03-05,Tennessee,47,767073,1204,11439,32
2021-03-05,Texas,48,2686191,5554,45195,275
2021-03-05,Utah,49,373924,605,1970,5
2021-03-05,Vermont,50,15819,133,207,0
2021-03-05,Virgin Islands,78,2714,10,25,0
2021-03-05,Virginia,51,583060,1652,9428,71
2021-03-05,Washington,53,346733,703,5104,6
2021-03-05,West Virginia,54,132964,287,2318,9
2021-03-05,Wisconsin,55,620663,721,7099,12
2021-03-05,Wyoming,56,54764,79,682,0
2021-03-06,Alabama,01,499411,524,10149,27
2021-03-06,Alaska,02,58870,0,292,0
2021-03-06,Arizona,04,825119,1735,16323,51
2021-03-06,Arkansas,05,324653,327,5297,14
2021-03-06,California,06,3597075,4263,54124,286
2021-03-06,Colorado,08,437650,802,6075,0
2021-03-06,Connecticut,09,285330,0,7704,0
2021-03-06,Delaware,10,88139,265,1464,11
2021-03-06,District of Columbia,11,41273,151,1030,3
2021-03-06,Florida,12,1940889,4690,31619,98
2021-03-06,Georgia,13,996616,2200,17347,87
2021-03-06,Guam,66,8718,2,134,2
2021-03-06,Hawaii,15,27774,81,441,1
2021-03-06,Idaho,16,173011,82,1882,2
2021-03-06,Illinois,17,1200720,2478,23002,56
2021-03-06,Indiana,18,669754,1234,12726,29
2021-03-06,Iowa,19,339511,390,5553,4
2021-03-06,Kansas,20,298900,3,4812,0
2021-03-06,Kentucky,21,413684,821,4952,40
2021-03-06,Louisiana,22,433045,0,9716,0
2021-03-06,Maine,23,45635,183,704,0
2021-03-06,Maryland,24,386792,932,7941,11
2021-03-06,Massachusetts,25,589931,1722,16374,52
2021-03-06,Michigan,26,655016,1569,16647,56
2021-03-06,Minnesota,27,489184,946,6614,12
2021-03-06,Mississippi,28,297321,576,6805,22
2021-03-06,Missouri,29,527836,440,8606,7
2021-03-06,Montana,30,100925,127,1382,1
2021-03-06,Nebraska,31,203084,213,2223,1
2021-03-06,Nevada,32,296030,472,5036,12
2021-03-06,New Hampshire,33,76695,273,1181,3
2021-03-06,New Jersey,34,810089,3722,23557,36
2021-03-06,New Mexico,35,186742,282,3798,9
2021-03-06,New York,36,1687250,8126,47767,95
2021-03-06,North Carolina,37,873169,1762,11520,45
2021-03-06,North Dakota,38,100387,79,1479,1
2021-03-06,Northern Mariana Islands,69,144,0,2,0
2021-03-06,Ohio,39,977738,1508,17502,0
2021-03-06,Oklahoma,40,428536,978,4534,0
2021-03-06,Oregon,41,157163,178,2303,2
2021-03-06,Pennsylvania,42,951703,2480,24362,51
2021-03-06,Puerto Rico,72,134942,261,2059,3
2021-03-06,Rhode Island,44,128121,0,2541,0
2021-03-06,South Carolina,45,524457,1199,8719,20
2021-03-06,South Dakota,46,113378,149,1898,2
2021-03-06,Tennessee,47,768139,1066,11447,8
2021-03-06,Texas,48,2689785,3594,45381,186
2021-03-06,Utah,49,374494,570,1975,5
2021-03-06,Vermont,50,15964,145,208,1
2021-03-06,Virgin Islands,78,2714,0,25,0
2021-03-06,Virginia,51,584537,1477,9519,91
2021-03-06,Washington,53,347301,568,5107,3
2021-03-06,West Virginia,54,133290,326,2323,5
2021-03-06,Wisconsin,55,621277,614,7107,8
2021-03-06,Wyoming,56,54764,0,682,0
2021-03-07,Alabama,01,499819,408,10148,-1
2021-03-07,Alaska,02,58870,0,292,0
2021-03-07,Arizona,04,826454,1335,16328,5
2021-03-07,Arkansas,05,324818,165,5319,22
2021-03-07,California,06,3599828,2753,54217,93
2021-03-07,Colorado,08,437726,76,6075,0
2021-03-07,Connecticut,09,285330,0,7704,0
2021-03-07,Delaware,10,88354,215,1473,9
2021-03-07,District of Columbia,11,41419,146,1030,0
2021-03-07,Florida,12,1944987,4098,31682,63
2021-03-07,Georgia,13,998254,1638,17348,1
2021-03-07,Guam,66,8718,0,134,0
2021-03-07,Hawaii,15,27821,47,442,1
2021-03-07,Idaho,16,173011,0,1882,0
2021-03-07,Illinois,17,1201760,1040,23014,12
2021-03-07,Indiana,18,670500,746,12737,11
2021-03-07,Iowa,19,339672,161,5559,6
2021-03-07,Kansas,20,298900,0,4812,0
2021-03-07,Kentucky,21,414200,516,4962,10
2021-03-07,Louisiana,22,433785,740,9748,32
2021-03-07,Maine,23,45794,159,706,2
2021-03-07,Maryland,24,387501,709,7955,14
2021-03-07,Massachusetts,25,591356,1425,16417,43
2021-03-07,Michigan,26,655075,59,16647,0
2021-03-07,Minnesota,27,490079,895,6618,4
2021-03-07,Mississippi,28,297581,260,6808,3
2021-03-07,Missouri,29,528102,266,8608,2
2021-03-07,Montana,30,100968,43,1382,0
2021-03-07,Nebraska,31,203304,220,2223,0
2021-03-07,Nevada,32,296267,237,5037,1
2021-03-07,New Hampshire,33,76861,166,1184,3
2021-03-07,New Jersey,34,812609,2520,23574,17
2021-03-07,New Mexico,35,186922,180,3808,10
2021-03-07,New York,36,1694908,7658,47857,90
2021-03-07,North Carolina,37,873169,0,11522,2
2021-03-07,North Dakota,38,100421,34,1479,0
2021-03-07,Northern Mariana Islands,69,144,0,2,0
2021-03-07,Ohio,39,978471,733,17502,0
2021-03-07,Oklahoma,40,428997,461,4534,0
2021-03-07,Oregon,41,157350,187,2303,0
2021-03-07,Pennsylvania,42,953421,1718,24393,31
2021-03-07,Puerto Rico,72,135247,305,2059,0
2021-03-07,Rhode Island,44,128121,0,2541,0
2021-03-07,South Carolina,45,525865,1408,8754,35
2021-03-07,South Dakota,46,113589,211,1900,2
2021-03-07,Tennessee,47,769161,1022,11450,3
2021-03-07,Texas,48,2692573,2788,45446,65
2021-03-07,Utah,49,374906,412,1976,1
2021-03-07,Vermont,50,16083,119,208,0
2021-03-07,Virgin Islands,78,2714,0,25,0
2021-03-07,Virginia,51,585700,1163,9596,77
2021-03-07,Washington,53,347391,90,5108,1
2021-03-07,West Virginia,54,133445,155,2325,2
2021-03-07,Wisconsin,55,621654,377,7111,4
2021-03-07,Wyoming,56,54764,0,682,0
2021-03-08,Alabama,01,500092,273,10148,0
2021-03-08,Alaska,02,59210,340,291,-1
2021-03-08,Arizona,04,827237,783,16328,0
2021-03-08,Arkansas,05,324951,133,5343,24
2021-03-08,California,06,3604005,4177,54377,160
2021-03-08,Colorado,08,439609,1883,6079,4
2021-03-08,Connecticut,09,287396,2066,7725,21
2021-03-08,Delaware,10,88563,209,1475,2
2021-03-08,District of Columbia,11,41579,160,1035,5
2021-03-08,Florida,12,1948299,3312,31763,81
2021-03-08,Georgia,13,999460,1206,17389,41
2021-03-08,Guam,66,8720,2,134,0
2021-03-08,Hawaii,15,27862,41,442,0
2021-03-08,Idaho,16,173523,512,1893,11
2021-03-08,Illinois,17,1203008,1248,23020,6
2021-03-08,Indiana,18,670975,475,12744,7
2021-03-08,Iowa,19,340128,456,5560,1
2021-03-08,Kansas,20,299503,603,4816,4
2021-03-08,Kentucky,21,414550,350,4970,8
2021-03-08,Louisiana,22,434289,504,9758,10
2021-03-08,Maine,23,45926,132,706,0
2021-03-08,Maryland,24,388217,716,7963,8
2021-03-08,Massachusetts,25,592344,988,16435,18
2021-03-08,Michigan,26,657365,2290,16652,5
2021-03-08,Minnesota,27,490551,472,6624,6
2021-03-08,Mississippi,28,297651,70,6808,0
2021-03-08,Missouri,29,574365,46263,8610,2
2021-03-08,Montana,30,101093,125,1382,0
2021-03-08,Nebraska,31,203546,242,2224,1
2021-03-08,Nevada,32,296457,190,5040,3
2021-03-08,New Hampshire,33,77060,199,1184,0
2021-03-08,New Jersey,34,814916,2307,23590,16
2021-03-08,New Mexico,35,187040,118,3813,5
2021-03-08,New York,36,1700348,5440,47921,64
2021-03-08,North Carolina,37,875966,2797,11556,34
2021-03-08,North Dakota,38,100449,28,1479,0
2021-03-08,Northern Mariana Islands,69,146,2,2,0
2021-03-08,Ohio,39,979726,1255,17502,0
